timestamp_str,SFN,SFN_p,Slot,Slot_p,CC,CC_p,HARQ,HARQ_p,MCS,MCS_p,CRC,CRC_p,ReTx,ReTx_p,NDI,NDI_p,threshold,anomaly_score,distance_from_threshold
136.csv;18:52:06.636-2024/01/16;342;10,342,295,10,10,1,1,11,13,18,28,1,1,2,3,1,1,0.015417639557754822,0.027404156,0.011986516024434738
160.csv;09:34:08.496-2024/12/05;24;16,24,208,16,11,0,0,6,8,29,30,0,0,4,3,0,0,0.015417639557754822,0.02740336,0.011985720674956016
160.csv;07:52:54.833-2024/12/05;913;15,913,767,15,10,0,0,14,11,28,29,0,0,4,3,0,0,0.015417639557754822,0.027390964,0.011973324771487884
160.csv;06:58:26.603-2024/12/05;746;5,746,629,5,5,0,0,15,12,28,32,0,0,4,4,0,0,0.015417639557754822,0.027388643,0.011971003915631943
160.csv;08:23:07.092-2024/12/05;891;17,891,702,17,11,0,0,1,5,28,31,0,0,4,4,0,1,0.015417639557754822,0.027385466,0.011967826243007355
160.csv;06:59:20.310-2024/12/05;997;0,997,742,0,5,0,0,12,10,28,29,0,0,4,4,0,0,0.015417639557754822,0.027384806,0.011967166866624527
160.csv;09:18:37.262-2024/12/05;85;5,85,203,5,5,0,0,8,8,29,28,0,0,4,4,1,1,0.015417639557754822,0.027384453,0.011966812964046173
160.csv;08:22:17.834-2024/12/05;62;0,62,281,0,3,0,0,7,8,28,30,0,0,4,4,0,0,0.015417639557754822,0.027380038,0.011962398495042496
160.csv;09:18:50.493-2024/12/05;384;10,384,433,10,6,0,0,2,6,30,31,0,0,4,4,1,1,0.015417639557754822,0.027364766,0.011947126667463951
160.csv;09:01:01.018-2024/12/05;956;15,956,740,15,10,0,0,5,6,28,31,0,0,4,4,0,0,0.015417639557754822,0.027362337,0.011944697778189354
160.csv;07:22:53.207-2024/12/05;975;0,975,724,0,3,0,0,13,10,30,29,0,0,4,4,0,0,0.015417639557754822,0.027360559,0.011942918952071838
160.csv;09:10:56.488-2024/12/05;88;0,88,329,0,3,0,0,6,7,30,30,0,0,4,4,0,0,0.015417639557754822,0.027357245,0.011939605306351356
160.csv;08:17:53.295-2024/12/05;232;0,232,286,0,4,0,0,6,7,30,31,0,0,4,3,1,1,0.015417639557754822,0.027356217,0.011938577126228981
160.csv;09:26:11.814-2024/12/05;484;11,484,470,11,7,0,0,8,8,31,32,0,0,4,4,1,1,0.015417639557754822,0.027354134,0.01193649468895214
160.csv;09:34:08.461-2024/12/05;21;5,21,177,5,5,0,0,5,6,30,31,1,1,3,3,0,0,0.015417639557754822,0.027334994,0.011917354147398643
144.csv;08:10:44.971-2023/11/15;350;0,350,342,0,0,0,0,14,14,14,24,1,1,2,2,1,1,0.015417639557754822,0.027326394,0.011908754314744644
160.csv;07:14:05.281-2024/12/05;406;5,406,428,5,3,0,0,1,4,29,31,0,0,4,4,1,1,0.015417639557754822,0.02732459,0.011906951274240189
160.csv;06:43:16.615-2024/12/05;883;10,883,750,10,8,0,0,1,5,28,29,0,0,4,4,1,1,0.015417639557754822,0.02732,0.011902359853947334
160.csv;07:12:21.223-2024/12/05;240;10,240,312,10,9,0,0,10,11,28,31,1,1,3,4,0,0,0.015417639557754822,0.027319154,0.011901514213049583
158.csv;08:03:32.096-2024/12/06;635;15,635,596,15,11,0,0,9,8,29,31,0,0,4,4,1,1,0.015417639557754822,0.027314713,0.011897073667013817
158.csv;08:10:48.766-2024/12/06;270;15,270,359,15,10,0,0,0,4,28,31,0,0,4,4,1,1,0.015417639557754822,0.027314017,0.011896377037728004
160.csv;07:29:11.858-2024/12/05;952;0,952,827,0,4,0,0,10,8,28,32,0,0,4,4,1,1,0.015417639557754822,0.02730827,0.011890630777442627
160.csv;07:30:58.946-2024/12/05;396;16,396,433,16,11,0,0,7,8,28,30,0,0,4,4,1,1,0.015417639557754822,0.02730576,0.011888119931781464
160.csv;08:23:07.100-2024/12/05;892;16,892,734,16,10,0,0,8,8,28,31,0,0,4,4,0,0,0.015417639557754822,0.027303915,0.011886275913083725
157.csv;04:04:21.351-2024/10/29;146;0,146,329,0,4,1,0,11,10,28,27,1,1,4,4,0,0,0.015417639557754822,0.027302634,0.011884994413221054
160.csv;08:46:08.255-2024/12/05;768;10,768,680,10,8,0,0,10,9,29,31,0,0,4,3,1,1,0.015417639557754822,0.027300825,0.01188318578478115
160.csv;09:10:56.420-2024/12/05;81;0,81,261,0,3,0,0,7,8,30,31,0,0,4,4,0,0,0.015417639557754822,0.027299425,0.011881785075628929
160.csv;08:23:07.140-2024/12/05;896;10,896,717,10,8,0,0,4,6,28,29,0,0,4,4,0,0,0.015417639557754822,0.02729799,0.011880350838864021
158.csv;08:03:26.133-2024/12/06;39;15,39,232,15,11,0,0,10,9,29,29,0,0,4,3,1,1,0.015417639557754822,0.027297568,0.011879928018415146
160.csv;07:36:52.477-2024/12/05;934;0,934,750,0,2,0,0,3,6,29,31,0,0,4,4,0,0,0.015417639557754822,0.027293924,0.01187628468450325
160.csv;07:14:41.437-2024/12/05;949;15,949,769,15,10,0,0,1,5,29,30,0,0,4,4,1,1,0.015417639557754822,0.02729195,0.011874310280645065
160.csv;09:40:30.824-2024/12/05;369;15,369,439,15,10,0,0,14,11,29,31,0,0,4,4,0,0,0.015417639557754822,0.02728982,0.011872181277239494
158.csv;08:03:23.955-2024/12/06;845;15,845,695,15,10,0,0,8,9,28,30,0,0,4,4,0,0,0.015417639557754822,0.027288694,0.01187105437692421
160.csv;08:15:35.505-2024/12/05;789;0,789,639,0,4,0,0,15,11,28,28,0,0,4,4,0,0,0.015417639557754822,0.02728228,0.011864641289675407
160.csv;07:14:08.115-2024/12/05;689;15,689,633,15,10,0,0,5,7,28,31,0,0,4,4,0,0,0.015417639557754822,0.027272267,0.011854627709353142
160.csv;08:15:35.112-2024/12/05;750;0,750,666,0,3,0,0,0,5,29,32,0,0,4,4,0,0,0.015417639557754822,0.02725948,0.011841840650403671
124.csv;19:32:47.217-2024/02/13;769;10,769,822,10,8,0,0,2,2,31,32,1,1,2,3,0,0,0.015417639557754822,0.02725279,0.011835150029027634
160.csv;06:43:43.151-2024/12/05;465;0,465,454,0,2,0,0,9,10,28,32,1,1,3,3,0,0,0.015417639557754822,0.027244655,0.011827015857660942
160.csv;09:17:43.955-2024/12/05;898;10,898,817,10,8,0,0,5,7,29,31,0,0,4,3,0,0,0.015417639557754822,0.027243255,0.01182561514850872
158.csv;08:12:04.443-2024/12/06;670;10,670,623,10,9,0,0,7,7,29,30,0,0,4,3,0,0,0.015417639557754822,0.027238304,0.011820664237702064
160.csv;08:31:38.771-2024/12/05;859;15,859,723,15,12,0,0,11,11,30,33,1,1,3,4,0,0,0.015417639557754822,0.027233778,0.011816138009989433
160.csv;07:14:41.512-2024/12/05;957;5,957,812,5,5,0,0,2,5,28,30,0,0,4,4,0,0,0.015417639557754822,0.027232217,0.011814577113354378
160.csv;08:15:35.262-2024/12/05;765;0,765,682,0,3,0,0,12,11,28,31,0,0,4,3,0,0,0.015417639557754822,0.027229553,0.011811913530790977
160.csv;07:53:22.836-2024/12/05;641;18,641,622,18,14,0,0,11,10,28,31,1,1,3,3,1,1,0.015417639557754822,0.027226117,0.011808476950490646
136.csv;18:51:12.464-2024/01/16;45;10,45,193,10,8,1,0,13,12,30,28,1,1,4,4,1,1,0.015417639557754822,0.027225515,0.011807875316107445
158.csv;08:11:33.806-2024/12/06;679;0,679,645,0,3,0,0,4,7,30,32,0,0,4,4,1,1,0.015417639557754822,0.027217599,0.011799959074223213
158.csv;08:18:12.304-2024/12/06;592;15,592,569,15,10,0,0,1,4,28,30,0,0,4,4,1,1,0.015417639557754822,0.027215142,0.011797502245271378
160.csv;08:15:35.472-2024/12/05;785;16,785,689,16,11,0,0,5,7,28,31,0,0,4,4,0,0,0.015417639557754822,0.027209958,0.011792318503821068
158.csv;08:10:44.354-2024/12/06;853;15,853,769,15,10,0,0,5,6,29,31,0,0,4,4,1,1,0.015417639557754822,0.027208775,0.011791135724151306
158.csv;08:10:48.814-2024/12/06;275;11,275,325,11,10,0,0,5,7,28,32,1,1,3,4,1,1,0.015417639557754822,0.02720875,0.011791109647119217
160.csv;09:33:02.368-2024/12/05;580;0,580,503,0,4,0,0,14,11,30,31,0,0,4,4,1,1,0.015417639557754822,0.027204668,0.011787028591597252
160.csv;08:23:08.395-2024/12/05;1022;5,1022,783,5,4,0,0,1,4,28,28,0,0,4,4,1,1,0.015417639557754822,0.02719363,0.01177599055644291
160.csv;06:58:30.562-2024/12/05;118;5,118,354,5,6,0,0,14,11,28,30,0,0,4,4,0,0,0.015417639557754822,0.027191281,0.011773641760909729
160.csv;06:58:39.776-2024/12/05;15;10,15,238,10,8,0,0,6,7,28,28,0,0,4,4,1,1,0.015417639557754822,0.027155729,0.011738089452946358
157.csv;04:04:21.994-2024/10/29;210;3,210,244,3,4,1,1,12,10,28,31,1,1,3,4,0,0,0.015417639557754822,0.027151933,0.011734293382132225
160.csv;07:22:22.882-2024/12/05;1014;5,1014,784,5,6,0,0,8,8,28,30,0,0,4,3,0,0,0.015417639557754822,0.02714434,0.01172670124050396
157.csv;04:04:21.508-2024/10/29;162;0,162,309,0,4,1,0,11,10,28,28,1,1,4,4,0,0,0.015417639557754822,0.027138563,0.011720923315251045
136.csv;18:53:35.576-2024/01/16;20;10,20,183,10,8,1,1,5,7,30,32,1,1,3,3,1,1,0.015417639557754822,0.027133416,0.01171577682670372
101.csv;10:08:36.877-2024/09/06;79;8,79,221,8,7,1,1,14,13,31,30,1,1,3,3,1,1,0.015417639557754822,0.027133383,0.011715743299091034
160.csv;07:36:47.836-2024/12/05;469;13,469,493,13,9,0,0,6,8,28,31,0,0,4,4,1,1,0.015417639557754822,0.027129428,0.011711788903439217
160.csv;09:18:39.910-2024/12/05;350;5,350,363,5,4,0,0,15,12,30,29,0,0,4,4,1,1,0.015417639557754822,0.02712207,0.011704429592454605
160.csv;07:22:22.902-2024/12/05;1016;10,1016,813,10,9,0,0,2,5,28,28,0,0,4,4,1,1,0.015417639557754822,0.027119733,0.01170209383543747
160.csv;07:29:10.106-2024/12/05;776;15,776,746,15,11,0,0,1,4,28,28,1,1,4,4,0,0,0.015417639557754822,0.02711411,0.011696470509731941
160.csv;06:59:20.479-2024/12/05;1014;0,1014,860,0,3,0,0,11,9,30,30,0,0,4,4,1,1,0.015417639557754822,0.027110502,0.01169286256607788
160.csv;09:33:06.636-2024/12/05;1007;0,1007,829,0,3,0,0,12,10,29,30,0,0,4,4,1,1,0.015417639557754822,0.027099812,0.011682172845566444
160.csv;07:12:40.412-2024/12/05;111;10,111,276,10,7,0,0,7,8,29,31,0,0,4,3,0,0,0.015417639557754822,0.02709805,0.011680410783255272
160.csv;09:26:49.886-2024/12/05;195;15,195,233,15,13,0,0,9,9,30,32,1,1,3,3,1,1,0.015417639557754822,0.027090894,0.011673254500591927
160.csv;09:01:00.882-2024/12/05;943;0,943,737,0,3,0,0,1,5,28,29,0,0,4,4,0,0,0.015417639557754822,0.027090874,0.011673234011495285
160.csv;08:15:35.168-2024/12/05;755;11,755,648,11,8,0,0,3,6,29,31,0,0,4,3,1,1,0.015417639557754822,0.027076107,0.011658466960752182
160.csv;09:40:21.265-2024/12/05;437;15,437,454,15,9,0,0,11,10,30,32,0,0,4,4,0,0,0.015417639557754822,0.027068077,0.011650437097513847
157.csv;04:04:22.405-2024/10/29;251;5,251,273,5,6,1,1,15,13,29,31,1,1,3,3,1,1,0.015417639557754822,0.027065549,0.011647909488046341
157.csv;04:04:21.381-2024/10/29;149;3,149,281,3,5,1,0,15,12,28,29,1,1,4,4,0,0,0.015417639557754822,0.027057411,0.01163977159138935
160.csv;08:23:07.340-2024/12/05;916;10,916,698,10,7,0,0,1,5,28,31,0,0,4,4,1,1,0.015417639557754822,0.027056517,0.01163887752171772
160.csv;07:45:37.588-2024/12/05;197;0,197,303,0,3,0,0,11,10,29,29,0,0,4,4,1,1,0.015417639557754822,0.027053136,0.011635496820771866
158.csv;08:03:31.135-2024/12/06;539;15,539,487,15,11,0,0,13,11,30,32,0,0,4,4,0,0,0.015417639557754822,0.027037142,0.01161950228687542
160.csv;09:17:37.572-2024/12/05;260;5,260,440,5,6,0,0,0,4,30,30,0,0,4,4,0,0,0.015417639557754822,0.02703574,0.011618099715078049
160.csv;06:43:48.737-2024/12/05;1023;11,1023,721,11,8,0,0,11,10,28,30,0,0,4,4,0,0,0.015417639557754822,0.027033953,0.011616313438379936
160.csv;09:17:34.366-2024/12/05;963;15,963,792,15,9,0,0,4,6,29,31,0,0,4,4,0,0,0.015417639557754822,0.02703346,0.01161581983741539
000.csv;05:56:33.645-2024/09/02;108;5,108,46,5,4,0,0,13,13,20,28,1,1,2,2,1,1,0.015417639557754822,0.027027935,0.011610295231902771
160.csv;09:41:10.718-2024/12/05;263;0,263,336,0,4,0,0,3,6,29,31,0,0,4,4,0,1,0.015417639557754822,0.027024083,0.011606443281734161
160.csv;07:22:22.595-2024/12/05;985;11,985,750,11,8,0,0,3,5,28,30,0,0,4,4,0,0,0.015417639557754822,0.027014723,0.011597083489859276
160.csv;07:30:52.996-2024/12/05;825;16,825,757,16,10,0,0,0,5,30,30,1,1,4,4,0,0,0.015417639557754822,0.027012005,0.011594365890586548
160.csv;07:22:22.775-2024/12/05;1003;10,1003,807,10,8,0,0,3,6,28,30,0,0,4,4,0,0,0.015417639557754822,0.027011922,0.011594282071554832
160.csv;07:36:52.277-2024/12/05;914;0,914,789,0,3,0,0,3,6,29,30,0,0,4,4,1,1,0.015417639557754822,0.02700426,0.011586621012056045
160.csv;09:17:31.213-2024/12/05;648;10,648,620,10,8,0,0,4,6,30,30,0,0,4,4,0,0,0.015417639557754822,0.026999453,0.01158181352492588
160.csv;07:15:17.559-2024/12/05;466;0,466,475,0,1,0,0,5,7,28,32,1,1,3,3,0,0,0.015417639557754822,0.0269964,0.01157876064952629
158.csv;08:19:32.311-2024/12/06;401;11,401,425,11,9,0,0,11,10,29,31,0,0,4,3,1,1,0.015417639557754822,0.0269674,0.011549761127197914
160.csv;06:43:12.787-2024/12/05;500;15,500,499,15,10,0,0,8,8,28,31,0,0,4,4,0,0,0.015417639557754822,0.026966933,0.011549293603265457
160.csv;09:28:22.705-2024/12/05;261;15,261,381,15,9,0,0,14,12,29,31,0,0,4,4,1,1,0.015417639557754822,0.026965978,0.011548338066303902
158.csv;08:10:44.450-2024/12/06;863;8,863,714,8,6,0,0,1,4,29,31,0,0,4,4,0,0,0.015417639557754822,0.026960328,0.011542688663566284
160.csv;08:38:41.736-2024/12/05;148;11,148,297,11,7,0,0,12,10,28,30,0,0,4,3,0,0,0.015417639557754822,0.026958445,0.011540805529320412
158.csv;08:03:22.843-2024/12/06;734;10,734,661,10,8,0,0,2,5,29,30,0,0,4,4,1,1,0.015417639557754822,0.026947575,0.0115299351322295
160.csv;08:38:42.078-2024/12/05;182;10,182,313,10,7,0,0,9,9,28,31,0,0,4,4,1,1,0.015417639557754822,0.026943939,0.011526299248898201
160.csv;08:31:06.339-2024/12/05;688;15,688,645,15,11,0,0,13,11,29,30,0,0,4,3,1,1,0.015417639557754822,0.02693374,0.011516101266706161
160.csv;07:36:52.466-2024/12/05;932;15,932,776,15,10,0,0,8,9,28,30,0,0,4,4,0,0,0.015417639557754822,0.026924893,0.011507253702247314
160.csv;06:44:58.219-2024/12/05;803;15,803,697,15,10,0,0,6,7,30,30,0,0,4,4,1,1,0.015417639557754822,0.026902549,0.01148490941103714
160.csv;06:58:26.204-2024/12/05;706;10,706,609,10,7,0,0,13,11,30,32,0,0,4,4,0,0,0.015417639557754822,0.026884392,0.011466752346122436
158.csv;08:11:34.174-2024/12/06;715;15,715,675,15,11,0,0,11,9,28,31,0,0,4,3,0,0,0.015417639557754822,0.026866863,0.011449222992623024
160.csv;07:51:30.201-2024/12/05;642;11,642,623,11,9,0,0,10,10,29,32,1,1,3,3,0,0,0.015417639557754822,0.026854416,0.011436776797735863
160.csv;08:23:07.280-2024/12/05;910;11,910,704,11,9,0,0,6,7,28,30,0,0,4,4,0,0,0.015417639557754822,0.026848393,0.01143075300332325
160.csv;09:17:43.919-2024/12/05;895;1,895,728,1,2,0,0,2,5,29,30,0,0,4,4,1,1,0.015417639557754822,0.026838511,0.01142087167080658
160.csv;09:32:53.976-2024/12/05;765;0,765,659,0,4,0,0,4,7,30,30,0,0,4,4,0,0,0.015417639557754822,0.026833087,0.011415447648132019
160.csv;09:17:37.597-2024/12/05;262;15,262,336,15,10,0,0,5,8,30,31,0,0,4,4,0,0,0.015417639557754822,0.026830623,0.011412983368599586
160.csv;08:23:07.567-2024/12/05;939;7,939,743,7,6,0,0,13,11,28,30,0,0,4,4,1,1,0.015417639557754822,0.02682668,0.011409040148818664
160.csv;09:26:19.198-2024/12/05;199;0,199,285,0,3,0,0,2,6,29,30,0,0,4,4,0,0,0.015417639557754822,0.02681014,0.011392499859893494
160.csv;08:23:07.531-2024/12/05;935;11,935,776,11,8,0,0,5,7,28,31,0,0,4,4,1,1,0.015417639557754822,0.026805535,0.011387895401084595
160.csv;06:49:37.067-2024/12/05;16;15,16,99,15,10,0,0,0,5,28,28,1,1,4,4,0,0,0.015417639557754822,0.026801197,0.011383557300532036
160.csv;07:14:41.293-2024/12/05;935;6,935,760,6,5,0,0,1,4,30,29,0,0,4,4,0,0,0.015417639557754822,0.026800845,0.011383205260598831
132.csv;22:16:56.567-2024/01/13;22;10,22,128,10,10,0,0,7,7,31,31,1,1,2,3,0,0,0.015417639557754822,0.026786152,0.011368512715661697
158.csv;08:17:45.797-2024/12/06;1014;0,1014,752,0,4,0,0,12,10,28,30,0,0,4,4,0,0,0.015417639557754822,0.026785754,0.011368114109599762
160.csv;06:58:31.962-2024/12/05;258;6,258,356,6,6,0,0,13,11,28,30,0,0,4,3,0,0,0.015417639557754822,0.026777435,0.011359795536363296
157.csv;04:04:21.270-2024/10/29;138;0,138,247,0,4,1,0,11,10,28,29,1,1,4,4,0,0,0.015417639557754822,0.026767578,0.011349938418233566
160.csv;09:25:17.725-2024/12/05;195;15,195,417,15,9,0,0,3,6,30,31,0,0,4,4,0,0,0.015417639557754822,0.026762627,0.01134498750742691
160.csv;08:31:04.075-2024/12/05;462;6,462,545,6,5,0,0,6,7,30,32,0,0,4,4,1,1,0.015417639557754822,0.026752766,0.011335126664006882
160.csv;06:59:20.391-2024/12/05;1005;0,1005,825,0,2,0,0,11,10,28,29,0,0,4,4,1,1,0.015417639557754822,0.02674705,0.011329410206043892
160.csv;08:15:35.196-2024/12/05;758;5,758,698,5,5,0,0,15,12,29,31,0,0,4,3,0,0,0.015417639557754822,0.026736496,0.01131885645862835
160.csv;06:58:31.998-2024/12/05;262;0,262,421,0,3,0,0,6,7,28,31,0,0,4,4,1,1,0.015417639557754822,0.02671191,0.0112942695426585
160.csv;09:17:47.139-2024/12/05;193;5,193,384,5,5,0,0,2,4,29,28,0,0,4,4,1,1,0.015417639557754822,0.026697759,0.011280119027459793
160.csv;07:22:55.387-2024/12/05;169;1,169,289,1,3,0,0,5,7,30,30,0,0,4,4,1,1,0.015417639557754822,0.026685253,0.011267613227927856
160.csv;06:50:33.078-2024/12/05;497;15,497,524,15,9,0,0,3,5,28,30,0,0,4,4,0,0,0.015417639557754822,0.026683573,0.01126593312200325
160.csv;08:07:58.794-2024/12/05;174;0,174,362,0,4,0,0,13,10,28,30,0,0,4,4,1,1,0.015417639557754822,0.026679479,0.01126183902796524
160.csv;09:18:39.874-2024/12/05;346;15,346,402,15,10,0,0,7,7,30,32,0,0,4,4,1,1,0.015417639557754822,0.0266732,0.011255560051167183
158.csv;08:10:48.588-2024/12/06;253;5,253,410,5,6,0,0,0,3,29,30,0,0,4,4,0,0,0.015417639557754822,0.026661402,0.011243762056791954
160.csv;07:30:21.017-2024/12/05;699;16,699,612,16,10,0,0,4,7,28,30,0,0,4,4,0,0,0.015417639557754822,0.02666047,0.011242830734217339
160.csv;07:22:28.295-2024/12/05;531;15,531,535,15,10,0,0,10,9,28,31,0,0,4,4,0,0,0.015417639557754822,0.026646532,0.011228892560565643
160.csv;09:34:13.796-2024/12/05;554;16,554,517,16,11,0,0,8,9,29,31,0,0,4,3,1,1,0.015417639557754822,0.026643839,0.011226199175679855
160.csv;07:22:53.383-2024/12/05;992;10,992,822,10,7,0,0,4,6,30,30,0,0,4,4,1,1,0.015417639557754822,0.026624816,0.01120717598077076
160.csv;06:58:31.926-2024/12/05;254;11,254,389,11,8,0,0,14,12,28,30,0,0,4,3,1,1,0.015417639557754822,0.026620612,0.011202971990668945
160.csv;09:32:53.923-2024/12/05;759;11,759,682,11,9,0,0,3,5,30,31,0,0,4,3,1,1,0.015417639557754822,0.026618797,0.011201157774293594
158.csv;08:19:32.356-2024/12/06;406;1,406,476,1,3,0,0,13,10,28,31,0,0,4,4,0,0,0.015417639557754822,0.026611995,0.011194355394208603
158.csv;08:17:45.370-2024/12/06;971;5,971,794,5,5,0,0,2,5,30,31,0,0,4,4,1,1,0.015417639557754822,0.026604543,0.01118690295096653
160.csv;08:38:41.676-2024/12/05;142;5,142,206,5,5,0,0,14,12,28,27,0,0,4,4,1,1,0.015417639557754822,0.026601382,0.011183742042148285
160.csv;09:18:34.584-2024/12/05;841;10,841,751,10,7,0,0,2,5,28,30,0,0,4,4,0,0,0.015417639557754822,0.026599875,0.011182235162222557
160.csv;08:31:04.067-2024/12/05;461;6,461,516,6,5,0,0,15,11,30,32,0,0,4,3,1,1,0.015417639557754822,0.026598314,0.011180674265587501
158.csv;08:11:33.866-2024/12/06;684;16,684,638,16,10,0,0,4,7,29,30,0,0,4,4,0,0,0.015417639557754822,0.026590874,0.011173234860861473
160.csv;09:17:43.926-2024/12/05;895;15,895,725,15,10,0,0,10,10,29,31,0,0,4,4,0,0,0.015417639557754822,0.026590552,0.011172912623250656
160.csv;07:32:06.372-2024/12/05;995;10,995,912,10,8,0,0,4,5,30,31,1,1,3,3,0,0,0.015417639557754822,0.026578695,0.011161055024230652
103.csv;04:30:57.545-2024/09/04;492;0,492,472,0,3,0,0,13,11,31,31,0,0,4,4,1,1,0.015417639557754822,0.026577823,0.011160183306300812
160.csv;07:13:59.186-2024/12/05;820;15,820,716,15,11,0,0,15,12,28,31,0,0,4,3,0,0,0.015417639557754822,0.026577793,0.011160153503978424
158.csv;08:17:25.201-2024/12/06;1002;5,1002,683,5,5,0,0,8,9,28,30,0,0,4,4,1,1,0.015417639557754822,0.026577435,0.011159795876109772
160.csv;06:43:48.725-2024/12/05;1022;10,1022,787,10,8,0,0,4,6,28,29,0,0,4,4,1,1,0.015417639557754822,0.026576465,0.011158825437987022
160.csv;08:15:35.367-2024/12/05;775;10,775,664,10,8,0,0,4,6,28,30,0,0,4,4,1,1,0.015417639557754822,0.026575472,0.011157832648122482
160.csv;06:58:30.570-2024/12/05;119;1,119,353,1,4,0,0,6,8,28,30,0,0,4,4,1,1,0.015417639557754822,0.026574891,0.011157251502835922
160.csv;07:53:23.752-2024/12/05;733;15,733,638,15,10,0,0,9,9,28,32,0,0,4,4,0,0,0.015417639557754822,0.026565772,0.011148131992185287
160.csv;07:46:38.872-2024/12/05;181;10,181,107,10,11,0,0,8,9,30,31,1,1,2,3,0,0,0.015417639557754822,0.026563792,0.011146152000391655
160.csv;06:43:51.470-2024/12/05;273;0,273,349,0,3,0,0,14,11,28,30,0,0,4,3,1,1,0.015417639557754822,0.026547773,0.011130133252108269
160.csv;08:31:04.127-2024/12/05;467;11,467,528,11,8,0,0,8,8,28,30,0,0,4,3,1,1,0.015417639557754822,0.026543142,0.01112550271626728
160.csv;08:47:26.581-2024/12/05;409;0,409,452,0,3,0,0,14,11,30,31,0,0,4,4,0,0,0.015417639557754822,0.026538879,0.01112123912152069
160.csv;08:38:43.711-2024/12/05;346;0,346,438,0,3,0,0,2,6,28,30,0,0,4,4,0,0,0.015417639557754822,0.026533537,0.011115897055232696
158.csv;08:03:22.843-2024/12/06;734;15,734,652,15,10,0,0,5,7,29,31,0,0,4,4,1,1,0.015417639557754822,0.026530704,0.011113063971960716
160.csv;09:26:16.146-2024/12/05;917;15,917,774,15,10,0,0,8,8,29,29,0,0,4,4,1,1,0.015417639557754822,0.026528146,0.011110506560170822
158.csv;08:03:22.856-2024/12/06;736;0,736,623,0,3,0,0,3,6,28,29,0,0,4,4,0,1,0.015417639557754822,0.026521401,0.011103761922085457
160.csv;07:52:54.734-2024/12/05;904;0,904,694,0,4,0,0,4,7,28,31,0,0,4,4,0,0,0.015417639557754822,0.026508687,0.011091047506296806
160.csv;07:44:39.604-2024/12/05;542;15,542,531,15,10,0,0,4,7,30,31,0,0,4,4,0,0,0.015417639557754822,0.02650739,0.011089751105272942
160.csv;06:43:48.735-2024/12/05;1023;5,1023,791,5,5,0,0,6,7,28,30,0,0,4,4,1,1,0.015417639557754822,0.026505118,0.01108747867819088
160.csv;09:32:50.721-2024/12/05;439;6,439,423,6,5,0,0,1,4,30,31,0,0,4,4,0,0,0.015417639557754822,0.026503418,0.011085778083169632
136.csv;18:54:43.396-2024/01/16;658;10,658,699,10,11,1,1,6,5,29,31,1,1,2,2,1,1,0.015417639557754822,0.02650201,0.011084369923436813
160.csv;06:42:28.290-2024/12/05;147;0,147,251,0,3,0,0,10,9,30,30,0,0,4,4,1,1,0.015417639557754822,0.026499055,0.011081415768230133
158.csv;08:11:34.207-2024/12/06;719;0,719,624,0,4,0,0,15,12,28,31,0,0,4,4,1,1,0.015417639557754822,0.026487853,0.011070213820302658
160.csv;06:52:18.925-2024/12/05;842;5,842,700,5,5,0,0,3,6,28,30,0,0,4,3,0,0,0.015417639557754822,0.026487427,0.011069787274563484
158.csv;08:03:31.158-2024/12/06;542;0,542,509,0,4,0,0,15,11,29,31,0,0,4,4,1,1,0.015417639557754822,0.026473118,0.011055478434527092
160.csv;09:18:42.033-2024/12/05;562;12,562,565,12,9,0,0,3,6,29,31,0,0,4,4,1,1,0.015417639557754822,0.026471809,0.011054168994987183
160.csv;08:38:39.062-2024/12/05;905;0,905,702,0,3,0,0,3,6,28,28,0,0,4,4,1,1,0.015417639557754822,0.026462235,0.011044594998920135
160.csv;09:17:43.943-2024/12/05;897;10,897,750,10,8,0,0,0,5,29,30,0,0,4,3,1,1,0.015417639557754822,0.026459739,0.011042099054420166
160.csv;07:44:42.104-2024/12/05;792;16,792,673,16,11,0,0,8,9,28,31,0,0,4,4,0,0,0.015417639557754822,0.026454963,0.011037323232257538
160.csv;06:58:26.676-2024/12/05;753;12,753,668,12,9,0,0,13,11,28,31,0,0,4,4,1,1,0.015417639557754822,0.026444945,0.011027305926644974
160.csv;09:30:03.435-2024/12/05;95;0,95,242,0,2,0,0,3,5,30,24,1,1,4,4,1,1,0.015417639557754822,0.026444845,0.011027205343806915
160.csv;06:51:25.163-2024/12/05;586;0,586,556,0,3,0,0,1,5,29,32,0,0,4,4,0,0,0.015417639557754822,0.02643201,0.011014369856083565
160.csv;07:14:53.496-2024/12/05;107;15,107,203,15,12,0,0,13,12,30,30,1,1,3,3,1,1,0.015417639557754822,0.026415499,0.010997859369480781
160.csv;09:26:49.866-2024/12/05;193;15,193,231,15,12,0,0,3,4,30,32,1,1,3,3,1,1,0.015417639557754822,0.026408501,0.01099086141165512
158.csv;08:19:30.431-2024/12/06;213;11,213,137,11,10,0,0,6,7,30,31,1,1,2,3,0,0,0.015417639557754822,0.026403598,0.010985958929622345
160.csv;09:01:00.282-2024/12/05;883;6,883,761,6,6,0,0,13,11,28,31,0,0,4,3,1,1,0.015417639557754822,0.026394166,0.01097652649458664
160.csv;09:01:00.175-2024/12/05;872;10,872,716,10,8,0,0,14,12,28,27,0,0,4,3,0,0,0.015417639557754822,0.02639081,0.010973170008027725
